書名,作者,分類,狀態,按讚數,出版社,tag(最多五個),,,,,連結,簡介
對神宣戰的偵探,昇華,懸疑推理,完結,0,原創星球,架空,,,,,https://mojoin.com/novels/360,"霍克．夏凡特爾。
以驚人的推理能力活躍於各個犯案現場中、被人稱之為「奇蹟」的存在。
然而，卻有人不這麼認為。
雅莉，霍克聘請的助手，在一次無意中，發現了他對「神」的宣戰布告，察覺不對勁的她，決定深入探究其中。
然而，似乎不只是霍克，連她自己有隱藏著的秘密。

同一時間，黑社會的殺手正蠢蠢欲動……"
迷途之羊01,微混吃等死,青春校園,完結,6,三日月書版,輕推理,青春,Youtube,台灣冒險,,https://mojoin.com/novels/3787,"★暖心作者微混吃等死攜手超人氣繪師手刀葉，再次帶來溫柔的輕推理物語。
★當紅Youtuber在人氣中迷失了自我，她的消失帶給男孩重大震撼，決心踏上尋人之旅。順著男孩的旅程，臺灣各地美景亦在作者筆下栩栩呈現。
★我是誰？在別人心中的我又是甚麼樣子？成長中的迷惘，與現代人疏離的人際關係，然後發現，原來我們雖不孤獨，卻都為寂寞所苦。

姓名、身分；代號、面具……拋下一切，是否就能見到真正的自己？

「遲早有一天，我會消失。但我希望，有人能找到真正的我。」白宣，女高中生，同時也是極高人氣的Youtuber，在高二寒假突然失蹤。沒有留下隻言片語，只有懷抱「真心」，才能找到線索。

 柳透光，白宣的同班同學、影片協力者，以及某種他自己也說不明的關係，心中只有想要找回女孩的純粹感情。

 於是，冬末時分，迷途的女孩與沒有方向的男孩，一起踏上了旅程。"
三餐飯後閱讀此書,一真,青春校園,完結,11,原創星球,溫馨,成長,感動,日常,校園,https://mojoin.com/novels/3759,"「學長，請你教我說謊。」──充滿謊言與欺騙的故事，從這句話開始。

參加「書目療法研究社」的千蒔，因為無法說出違心之論，將難看的書推薦給讀者，為此煩惱不已。

她偶然認識筆名為「羽漪」的高二學長陳伊宇，而羽漪對外宣稱的人設卻是「二十歲的女大生」。

因為小說家最會編故事了，他一定會是個很棒的說謊老師吧。"
臨時戀愛條款,蒼燁,青春校園,完結,1,原創星球,成長,青春,戀愛,校園,,https://mojoin.com/novels/3726,"意外目睹同學葉恭賢的女友劈腿，突發狀況下，她被當作擋箭牌，加入這場莫名的關係中。
為了報復，他們協議宣示虛假的戀情，卻在這樣的關係裡，逐漸發生變化......"
討厭學校的我，意外開啟了戀愛冒險遊戲般的生活,散狐,青春校園,完結,37126,獨家原創,青春校園,,,,,https://mojoin.com/novels/3555,"以攻略各種遊戲為唯一興趣的少年──白帆野，對即將開始的高二生活可說是不抱任何期望。
直到真正踏入校門的那刻，他才不得不改變原本的想法。
與其說前景是一片灰暗，不如說……事情變得有點奇怪。

視野所及之處，閃爍著光芒的視窗不斷從人們頭頂彈出，那是名為「狀態欄」的介面，只要是遊戲玩家肯定都認得，帆野自然也不例外。
但是……為什麼？

別說狀態欄了，他甚至能看到大多數人的能力數值──除了那位年級第一美女高織凜。
只見高織凜的頭上浮現金色的問號，代表著超稀有任務對象，於是，帆野戀愛冒險遊戲般的生活就這樣開始了……"
【網遊】何處不染塵,安普特,青春校園,完結,0,原創星球,網遊,戀愛,校園,,,https://mojoin.com/novels/3713,網遊x書法x師生戀
10⁻⁹,toilet,青春校園,完結,18,原創星球,清水,奇幻,溫馨,戀愛,,https://mojoin.com/novels/3683,"這個宇宙以10⁻⁹公尺作為尺度分界，以上是人類眼之所及的巨觀世界，以下是粒子活躍的微觀世界。

立志成為檢察官的少女氫海潔，夢想就讀元素大學法律系。
!可是，老爸不支持！
為了支撐夢想，海潔應徵了警察總局的僱用偵探，展開了半工半讀的新生活......"
難道純愛戰士的我，要轉職成牛頭人？,四月一日的羊,青春校園,完結,19,原創星球,暗戀,戀愛,校園,,,https://mojoin.com/novels/3686,"外表雖然像是不良少年，但其實是忠誠的純愛戰士男高中生，經歷了千辛萬苦終於搓合了好友和好友的心儀對象。
本來以為可以功成身退的他，卻看到了他們交往後的酸甜苦澀，以及他內心中一個無法說出口的衝動。
請問是否轉職「牛頭人」？"
記憶的編織者,神崎結弦,青春校園,完結,4,原創星球,輕鬆,治癒,溫馨,感動,日常,https://mojoin.com/novels/3670,這是失去記憶的「編織者」為失去記憶的「迷失者」撰寫的故事。
羽化之後,小蛇hebi,青春校園,完結,6,原創星球,追尋自我,成長,日常,,,https://mojoin.com/novels/3669,為了隱藏祕密而關起心房的少年，因少女的積極親近而面臨平衡生活崩潰的危機。
【實驗日誌】我的TA,toilet,青春校園,完結,287,原創星球,短篇,追尋自我,溫馨,成長,感動,https://mojoin.com/novels/3665,"【青春微(矯)酸(情)甜系列】
劉語昕：
一個對未來感到迷茫的重考大學生
vs
簡文則：
一個讓學生敬而遠之，外冷內熱的化學助教

獻給在升學一途陷入挫折與迷惘的你"
我的笨蛋妹妹,一真,青春校園,完結,74,原創星球,蘿莉,溫馨,成長,感動,軟萌,https://mojoin.com/novels/3663,"十六歲的妹妹因為遭受霸凌成為家裡蹲，又因為不明原因，心智年齡倒退至國小程度。
退化後的坂上白子，生活能力盡失。
不但要哥哥幫忙換衣服，還要哥哥幫忙洗澡，甚至整日沉迷於兒童動畫。
坂上黑太為了這樣的妹妹，捨棄掉許多事物，只希望能夠成為拯救妹妹的英雄。
這個故事的本質僅是一個，妄想拯救笨蛋妹妹的笨蛋哥哥──屬於哥哥與妹妹的故事。　"
《女主角填空問題是否過於困難了》,雷迪,青春校園,完結,3870,原創星球,戀愛,日常,,,,https://mojoin.com/novels/3630,"一名大學二年級生兼具網路小說家，他因為罹患「女主角靈感缺乏症」而寫不出有女主角的小說。

為了治好他寫不出女主角的病症，於是他的友人告訴他「先為自己找到『女主角』吧」，從此開始，這位男主角將和三名女主角展開一場青春戀愛喜劇——"
今日的動漫社依舊無所事事,應該,青春校園,完結,222,原創星球,懸疑,惡搞,日常,搞笑,校園,https://mojoin.com/novels/3623,青山高中動漫社的社團宗旨是「過著動畫般的校園生活」。四名性格迥異的社員和一位隱藏社員，展開充滿歡笑與淚水的青春物語，照理說本該是如此…
不可告人的校園情事,多人合集,青春校園,完結,5135,獨家原創,BL,GL,百合,禁斷戀,,https://mojoin.com/novels/3615,"～文學星同志驕傲月特企《不可告人的校園情事》怦然登場～
人氣作家冰殊靛、希澄、鹿潮、碰碰俺爺
四個故事，四段青春裡萌芽的曖昧戀曲

男孩與男孩、女孩與女孩，在高中廢棄的掃除間、在被詛咒的宿舍、在校舍走廊的窗台邊、在陰暗無人的校園角落，那些心動和試探，都成為不可言說的祕密情事……


————————————————————————


【BL】冰殊靛〈被詛咒的下鋪〉

#男神學霸 #小透明學渣 #長久照在心上的白月光

高中住校的吳秉杉，換到一間新寢室，
原本睡在下鋪的學長卻主動把下鋪讓給他。
當晚，睡在下鋪的吳秉杉在夢中被逼著寫了一張又一張考卷，
學渣如他，每張考卷上的分數都是紅字。

第二天，滿臉慶幸的學長才告訴吳秉杉，這張下鋪被詛咒了，
除非能考到八十八分，或者找到另一個人當替死鬼，
否則他每晚都得陷入考試地獄。

為了拯救吳秉杉，學霸謝文城自願和他一同睡在下鋪上。
吳秉杉的心臟跳得飛快，不是因為即將降臨的噩夢，
而是為了肌膚相貼傳遞過來的體溫……

【GL】希澄〈閉眼之後〉

#JK百合 #查出暗戀者  #告白要在閉眼後(?)

身為高中老師的虞霏，最近桌上頻繁出現語帶關心的紙條，
她懷疑是哪個學生的惡作劇，讓她非常困擾，
於是決定暗地監視自己的座位，找出那個人是誰。

監視途中，忽然有風颳起，沙塵被吹進了虞霏的右眼，
她閉上右眼，睜著左眼，
恍惚之間，竟看見穿著高中制服的芮筑坐在窗邊。

十年前，虞霏是這所高中的學生，芮筑也是……

【GL】鹿潮〈兩短一長〉

#JK百合 #好強小叛逆資優生 #偽乖巧神祕感班長 #反差

成績優異的蔣詩瑄，從小就是班上的風雲人物。
她原以為自己會一直佔據第一名的位置，
卻在升上高中後遇到了難以打敗的勁敵──班長徐夢瑜。

但徐夢瑜那副乖巧端莊的模樣，
在蔣詩瑄看來根本是無趣的同義詞。

直到某天，蔣詩瑄撞見徐夢瑜悄悄躲進廢棄的掃除間，
從門內飄散而出淡淡的菸味，
讓她鬼使神差伸出了手，在門上敲出兩短一長的節奏。

門打開了，
徐夢瑜隱藏在乖巧面具底下的另一面，也在她眼前展開……

【BL】碰碰俺爺〈你是不是喜歡我？〉

#高冷(?)校園男神 #騷包啦啦隊員 #讓你看完露出姨母笑

身為一個「娘娘腔」，包紹秉為了不受欺負，一直努力做到兼具美與力量，
即使腳上還踩著高跟鞋，也要反擊霸凌。
然而上了高中後他卻發現，揍人好像不能有效解決問題了，
還會傷到他美麗的臉蛋和塗了指甲油的手指！

於是，包紹秉換了個方法，
他加入了啦啦隊，每當有臭直男嘲笑他是個死娘娘腔時，
他就會帶著姊妹們換上啦啦隊服，來到對方的班級前大跳熱舞，
一邊質問「你是不是喜、歡、我！才、每天都來、找我麻煩？」
通常對方就會漲紅了臉，往後看到他還會自動讓道。

可是有一天，當他對似乎看他不順眼的校草楊璿這麼做之後，
為什麼校草的反應卻是──
「在你問我喜不喜歡你之前，你應該要先告訴我你喜不喜歡我吧？」"
因夢想而死的我們,小鹿,青春校園,完結,16434,獨家原創,戀愛喜劇,十年創作經歷,因妹妹而死的我,熟悉的小鹿最對味,,https://mojoin.com/novels/3280,"剛成為高中教師的千衍，除了工作和重病的母親，最擔心的就是休學追逐寫作夢的妹妹千鳶──她的作品簡直堪比毀滅性武器！
「妳說千鳶寫的作品叫什麼？」
「《繼母帶來的拖油瓶是我的前女友，但驗了DNA後發現是親兄妹》。」
「這人際關係也太混亂了吧！」
「簡稱《其實繼母以前是我爸爸的前女友，之所以最後沒有結婚是因為是親兄妹》。」
「為什麼簡稱把真相直接說出來了！而且比書名還長啊！」
那些禁亂兄妹戀作品不僅會讓他社會性死亡，還可能讓母親物理性死亡啊！
為了迴避死亡結局，千衍只能向青梅竹馬灰詠求救──
「在實現跟JK交往的夢想之前，我還不能死啊！」
「你還是去死吧！」

──這是一個少年少女們為了追夢義無反顧、因夢想而死的故事。（無誤）"
青梅竹馬能追嗎,啊儀,青春校園,完結,119,原創星球,戀愛,成長,日常,校園,青春,https://mojoin.com/novels/569,"七歲那年，是他們的相遇。

國小、國中、高中的生活都在一起，漸漸熟悉彼此、也漸漸疏遠了彼此。會意識自己感情為何物嗎？

「青梅竹馬能追嗎？」
「追吧！」"
鄰座的城隍小姐不除妖！,小夜妹子,青春校園,完結,611,原創星球,長篇,妖怪,奇幻,成長,校園,https://mojoin.com/novels/898,"✦IG : yoru0822

✿ 鄰座的城隍小姐不除妖！第一集 ✿
超級可愛又離奇玄幻的校園生活
腦洞大開的華麗開始！

「這位同學，你的後面跟了超妖嬌的美女，要不要幫你？一次只要三十五噢。」
一名身穿古典旗袍的古怪少女搓著雙手，形跡相當可疑。

男高中生孟裕某天在上學途中，莫名其妙遭遇車禍，
所幸毫髮無傷的他眼前出現一名力大無窮，散發不凡氣場的嬌小女孩──鈴花。
這位少女正是孟裕班裡的新進轉學生，只要長得可愛，一切應該都會沒問題吧？
但是事與願違，鈴花的出現彷彿是孟裕人生裡的毀滅展開，
開學第一天就在禮堂開導亡靈，面對惡鬼直接打入地獄，就連城隍爺都拿她沒轍。

只是這樣的她，竟然嫌除妖麻煩！？
唯一的目的竟然是──

「從現在起，我要攻略全世界，擄獲全人類的心！國民女神的稱號非我莫屬！」
「那首先妳得要先超越媽祖娘娘哦。」
「……(((ﾟДﾟ;)))我看還是棄權好了。」

p.s.果然連魔王都說，人間是很難攻略的呢（攤手）

✿ 鄰座的城隍小姐不除妖！第二集 ✿
地府的快樂加班日常，跨維度的相聲組合誕生！？

玄齋高中一年一度的舞台劇表演即將展開，
正式成為地府新房客的孟裕提議演出地獄的審判故事，
為了忠實呈現角色個性，擔任編劇的他只好擔任閻羅天子的七日秘書。
不過天子的個性霸氣又強勢，讓孟裕每天差點過勞死。

好不容易完成劇本，到了演出當天卻忽然發生意外，
扮演謝范將軍的其中一人受了重傷無法演出，
不只如此，孟裕還收到通知，黑白無常追捕的惡靈躲藏到禮堂內，
不想讓學生們的心血泡湯，鈴花靈機一動。

「那就讓真正的謝范將軍上場演出吧！」

唯有如此才能保全大家的性命，兩人將攜手踏上未知的舞台──
然而無法一面演出，一面戰鬥的范無救很快陷入了困境，
貪婪的靈魂甚至開出交換條件……？！
與此同時，徹底被惹火的謝必安終於舉起扇子。
「不要小看我們了！」

在危機四伏的舞台上，他們將以彼此的羈絆斬斷接踵而來的惡意！"
